enquiry_id,customer_id,market,language,verdict,gate,answer_id,answer_topic,sent_without_human,draft_reply,decided_at
ENQ-0689,CUS-0359,MY,zh,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0728,CUS-0728,ID,id,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0734,CUS-0438,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0776,CUS-0626,ID,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0781,CUS-0624,ID,en,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0804,CUS-0136,SG,en,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0047,CUS-0787,MY,ms,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Tukar setiap 3-4 jam, atau lebih awal jika berat. Simpan pek yang belum dibuka di tempat sejuk dan kering. Jangan buang ke dalam tandas - tuala dan liner kami tidak boleh dipam.",2026-09-02T11:44:53Z
ENQ-0085,CUS-0694,SG,en,ASSIST,6-authority,ANS-008,Ingredients,False,"Our pads use a chlorine-free cellulose core with a cotton-blend top sheet. Full ingredient lists are on every product page. If you have a known sensitivity, please speak to a pharmacist before use.",2026-09-02T11:44:53Z
ENQ-0095,CUS-0726,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0108,CUS-0666,MY,ms,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Saiz newborn sesuai sehingga 5kg, saiz S 4-8kg, saiz M 6-11kg. Jika bayi anda berada di antara dua saiz, kami cadangkan pilih yang lebih besar - muat sedikit longgar kurang bocor berbanding terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0133,CUS-0220,SG,en,ASSIST,6-authority,ANS-006,Refund/return,False,We can refund or replace ORD-00573. Unopened packs can be returned within 14 days. Please reply with a photo and we'll arrange collection at no cost to you.,2026-09-02T11:44:53Z
ENQ-0195,CUS-0260,SG,en,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0200,CUS-0093,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0211,CUS-0491,SG,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0261,CUS-0337,SG,en,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0402,CUS-0740,ID,en,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0406,CUS-0573,SG,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0415,CUS-0562,SG,sg,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0445,CUS-0427,ID,id,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0449,CUS-0753,MY,en,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,We're sorry your order is late. ORD-01947 is showing as delayed with the courier. If it hasn't arrived within 3 working days we'll send a replacement at no cost.,2026-09-02T11:44:53Z
ENQ-0498,CUS-0647,ID,ms,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0531,CUS-0048,SG,en,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0536,CUS-0052,SG,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0625,CUS-0213,MY,ms,ASSIST,5-evidence,ANS-000,Order status,False,,2026-09-02T11:44:53Z
ENQ-0648,CUS-0625,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0670,CUS-0391,MY,ms,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Tukar setiap 3-4 jam, atau lebih awal jika berat. Simpan pek yang belum dibuka di tempat sejuk dan kering. Jangan buang ke dalam tandas - tuala dan liner kami tidak boleh dipam.",2026-09-02T11:44:53Z
ENQ-0721,CUS-0740,ID,en,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,We're sorry your order is late. ORD-01917 is showing as delayed with the courier. If it hasn't arrived within 3 working days we'll send a replacement at no cost.,2026-09-02T11:44:53Z
ENQ-0740,CUS-0117,SG,sg,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela is available on our own store and through our retail partners in SG. The store locator on our site lists every stockist near you.,2026-09-02T11:44:53Z
ENQ-0768,CUS-0043,MY,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0798,CUS-0685,ID,id,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela tersedia di toko resmi kami dan melalui mitra ritel kami di ID. Pencari toko di situs kami menampilkan seluruh penjual terdekat.,2026-09-02T11:44:53Z
ENQ-0848,CUS-0636,SG,zh,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,初生码适合 5 公斤以下，S 码 4-8 公斤，M 码 6-11 公斤。如果宝宝体重介于两个尺码之间，建议选大一号 - 稍宽松反而比过紧更不易侧漏。,2026-09-02T11:44:53Z
ENQ-0865,CUS-0345,SG,en,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0091,CUS-0532,MY,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0096,CUS-0439,MY,en,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0167,CUS-0007,ID,id,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Ganti setiap 3-4 jam, atau lebih cepat bila terasa penuh. Simpan kemasan yang belum dibuka di tempat sejuk dan kering. Mohon jangan dibuang ke kloset - pembalut dan liner kami tidak bisa larut.",2026-09-02T11:44:53Z
ENQ-0169,CUS-0739,MY,ms,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Tukar setiap 3-4 jam, atau lebih awal jika berat. Simpan pek yang belum dibuka di tempat sejuk dan kering. Jangan buang ke dalam tandas - tuala dan liner kami tidak boleh dipam.",2026-09-02T11:44:53Z
ENQ-0205,CUS-0642,SG,en,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0214,CUS-0245,MY,ms,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0303,CUS-0041,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0345,CUS-0044,MY,ms,ASSIST,6-authority,ANS-006,Refund/return,False,Kami boleh membayar balik atau menggantikan ORD-00123. Pek yang belum dibuka boleh dipulangkan dalam tempoh 14 hari. Sila balas dengan gambar dan kami akan uruskan pengambilan tanpa kos.,2026-09-02T11:44:53Z
ENQ-0353,CUS-0206,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0367,CUS-0239,MY,ms,ASSIST,6-authority,ANS-007,Damaged item,False,"Kami memohon maaf kerana ORD-00626 tiba dalam keadaan rosak. Sila hantar gambar pek dan kotak luar, dan kami akan menghantar gantian pada hari yang sama.",2026-09-02T11:44:53Z
ENQ-0416,CUS-0136,SG,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0454,CUS-0236,MY,en,ASSIST,6-authority,ANS-008,Ingredients,False,"Our pads use a chlorine-free cellulose core with a cotton-blend top sheet. Full ingredient lists are on every product page. If you have a known sensitivity, please speak to a pharmacist before use.",2026-09-02T11:44:53Z
ENQ-0529,CUS-0146,SG,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0565,CUS-0221,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0714,CUS-0691,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0732,CUS-0052,SG,en,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,We're sorry your order is late. ORD-00143 is showing as delayed with the courier. If it hasn't arrived within 3 working days we'll send a replacement at no cost.,2026-09-02T11:44:53Z
ENQ-0761,CUS-0629,ID,id,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan Anda ORD-01622 sedang delivered. Anda dapat melacaknya melalui tautan di email pengiriman. Pesanan ke ID biasanya tiba 3-5 hari kerja setelah dikirim.,2026-09-02T11:44:53Z
ENQ-0769,CUS-0094,MY,ms,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Saiz newborn sesuai sehingga 5kg, saiz S 4-8kg, saiz M 6-11kg. Jika bayi anda berada di antara dua saiz, kami cadangkan pilih yang lebih besar - muat sedikit longgar kurang bocor berbanding terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0011,CUS-0596,ID,en,ASSIST,5-evidence,ANS-007,Damaged item,False,,2026-09-02T11:44:53Z
ENQ-0036,CUS-0656,ID,ms,ASSIST,5-evidence,ANS-006,Refund/return,False,,2026-09-02T11:44:53Z
ENQ-0052,CUS-0180,ID,en,ASSIST,6-authority,ANS-006,Refund/return,False,We can refund or replace ORD-00468. Unopened packs can be returned within 14 days. Please reply with a photo and we'll arrange collection at no cost to you.,2026-09-02T11:44:53Z
ENQ-0319,CUS-0325,SG,zh,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela 在我们的官方商店以及 SG 的零售合作伙伴均有售。我们网站上的门店查询可列出您附近的所有销售点。,2026-09-02T11:44:53Z
ENQ-0330,CUS-0209,SG,en,ASSIST,6-authority,ANS-008,Ingredients,False,"Our pads use a chlorine-free cellulose core with a cotton-blend top sheet. Full ingredient lists are on every product page. If you have a known sensitivity, please speak to a pharmacist before use.",2026-09-02T11:44:53Z
ENQ-0349,CUS-0420,ID,id,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"Anda bisa menjeda, mengubah interval, atau membatalkan kapan saja dari halaman akun. Perubahan sebelum tanggal perpanjangan berlaku untuk pengiriman berikutnya.",2026-09-02T11:44:53Z
ENQ-0381,CUS-0459,ID,en,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Newborn size fits up to 5kg, size S 4-8kg, size M 6-11kg. If your baby is between sizes we suggest going up - a slightly loose fit leaks less than a tight one.",2026-09-02T11:44:53Z
ENQ-0517,CUS-0388,ID,en,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,We're sorry your order is late. ORD-00997 is showing as delayed with the courier. If it hasn't arrived within 3 working days we'll send a replacement at no cost.,2026-09-02T11:44:53Z
ENQ-0530,CUS-0435,MY,zh,AUTO_ANSWER,0-self-serve,ANS-001,Delivery delay,True,很抱歉您的订单延误了。ORD-01113 在快递方显示为延迟。如果三个工作日内仍未送达，我们将免费为您补寄。,2026-09-02T11:44:53Z
ENQ-0598,CUS-0524,SG,sg,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0602,CUS-0381,MY,zh,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0609,CUS-0533,ID,id,AUTO_ANSWER,0-self-serve,ANS-002,Where to buy,True,Vela tersedia di toko resmi kami dan melalui mitra ritel kami di ID. Pencari toko di situs kami menampilkan seluruh penjual terdekat.,2026-09-02T11:44:53Z
ENQ-0650,CUS-0390,SG,sg,AUTO_ANSWER,0-self-serve,ANS-005,Subscription,True,"You can pause, change the interval or cancel any time from your account page. Changes made before your renewal date apply to the very next delivery.",2026-09-02T11:44:53Z
ENQ-0710,CUS-0689,SG,en,AUTO_ANSWER,0-self-serve,ANS-004,Product usage,True,"Change every 3-4 hours, or sooner if heavy. Store unopened packs somewhere cool and dry. Please don't flush - our pads and liners are not flushable.",2026-09-02T11:44:53Z
ENQ-0816,CUS-0765,ID,id,AUTO_ANSWER,0-self-serve,ANS-000,Order status,True,Pesanan Anda ORD-01985 sedang delivered. Anda dapat melacaknya melalui tautan di email pengiriman. Pesanan ke ID biasanya tiba 3-5 hari kerja setelah dikirim.,2026-09-02T11:44:53Z
ENQ-0822,CUS-0300,ID,id,AUTO_ANSWER,0-self-serve,ANS-003,Sizing,True,"Ukuran newborn cocok hingga 5kg, ukuran S 4-8kg, ukuran M 6-11kg. Jika berat bayi Anda di antara dua ukuran, kami sarankan ambil yang lebih besar - sedikit longgar justru lebih jarang bocor daripada terlalu ketat.",2026-09-02T11:44:53Z
ENQ-0836,CUS-0218,SG,sg,ASSIST,5-evidence,ANS-001,Delivery delay,False,,2026-09-02T11:44:53Z
ENQ-0867,CUS-0035,SG,en,ASSIST,6-authority,ANS-007,Damaged item,False,We're sorry ORD-00097 arrived damaged. Please send a photo of the pack and the outer carton and we'll ship a replacement the same day.,2026-09-02T11:44:53Z
