enquiry_id,customer_id,received_at,channel,market,language,topic,sentiment,is_health_issue,contact_seq,order_id,verdict,gate,reason,answer_id,handle_minutes,decided_at
ENQ-0336,CUS-0741,2026-08-16 00:00,Email,MY,en,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0352,CUS-0372,2026-08-16 00:00,Instagram DM,MY,en,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0364,CUS-0412,2026-08-16 00:00,Email,SG,en,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0375,CUS-0064,2026-08-16 00:00,WhatsApp,SG,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0384,CUS-0237,2026-08-16 00:00,Email,ID,id,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0401,CUS-0431,2026-08-16 00:00,Email,ID,id,Order status,Neutral,False,1,ORD-01102,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0405,CUS-0771,2026-08-16 00:00,Email,ID,id,Refund/return,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0476,CUS-0676,2026-08-16 00:00,Instagram DM,SG,en,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0544,CUS-0023,2026-08-16 00:00,Email,MY,ms,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0581,CUS-0277,2026-08-16 00:00,Instagram DM,ID,id,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0588,CUS-0047,2026-08-16 00:00,Instagram DM,MY,ms,Unclassified,Frustrated,False,1,ORD-00131,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0685,CUS-0473,2026-08-16 00:00,WhatsApp,SG,en,Delivery delay,Frustrated,False,2,ORD-01218,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0706,CUS-0070,2026-08-16 00:00,Instagram DM,ID,ms,Refund/return,Neutral,False,4,ORD-00191,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0729,CUS-0192,2026-08-16 00:00,WhatsApp,SG,zh,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0742,CUS-0451,2026-08-16 00:00,Email,SG,sg,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0763,CUS-0028,2026-08-16 00:00,Email,ID,id,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0774,CUS-0182,2026-08-16 00:00,WhatsApp,SG,en,Damaged item,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0855,CUS-0499,2026-08-16 00:00,Marketplace Q&A,MY,en,Damaged item,Neutral,False,1,ORD-01282,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0875,CUS-0285,2026-08-16 00:00,WhatsApp,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0879,CUS-0555,2026-08-16 00:00,Marketplace Q&A,SG,en,Subscription,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0028,CUS-0385,2026-08-17 00:00,WhatsApp,ID,id,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0050,CUS-0755,2026-08-17 00:00,WhatsApp,SG,sg,Unclassified,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0051,CUS-0201,2026-08-17 00:00,Instagram DM,ID,en,Sizing,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0084,CUS-0033,2026-08-17 00:00,WhatsApp,SG,sg,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0109,CUS-0748,2026-08-17 00:00,Instagram DM,ID,en,Damaged item,Neutral,False,1,ORD-01937,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0137,CUS-0660,2026-08-17 00:00,Marketplace Q&A,SG,en,Order status,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0239,CUS-0601,2026-08-17 00:00,Website form,SG,zh,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0245,CUS-0497,2026-08-17 00:00,Instagram DM,ID,id,Order status,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0249,CUS-0518,2026-08-17 00:00,Marketplace Q&A,SG,en,Delivery delay,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0302,CUS-0204,2026-08-17 00:00,Instagram DM,MY,ms,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0322,CUS-0122,2026-08-17 00:00,Website form,ID,id,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0325,CUS-0473,2026-08-17 00:00,Instagram DM,SG,en,Order status,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0355,CUS-0602,2026-08-17 00:00,Marketplace Q&A,MY,zh,Damaged item,Angry,False,1,ORD-01558,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0357,CUS-0607,2026-08-17 00:00,WhatsApp,SG,en,Damaged item,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0378,CUS-0507,2026-08-17 00:00,Instagram DM,ID,id,Sizing,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0400,CUS-0201,2026-08-17 00:00,WhatsApp,ID,en,Order status,Frustrated,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0436,CUS-0286,2026-08-17 00:00,WhatsApp,ID,en,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0438,CUS-0213,2026-08-17 00:00,WhatsApp,MY,ms,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0470,CUS-0527,2026-08-17 00:00,Email,SG,en,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0524,CUS-0054,2026-08-17 00:00,Marketplace Q&A,ID,en,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0568,CUS-0288,2026-08-17 00:00,WhatsApp,MY,zh,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0570,CUS-0673,2026-08-17 00:00,WhatsApp,MY,ms,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0641,CUS-0080,2026-08-17 00:00,Email,MY,ms,Unclassified,Frustrated,False,1,ORD-00213,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0697,CUS-0582,2026-08-17 00:00,Email,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0713,CUS-0317,2026-08-17 00:00,Email,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0736,CUS-0351,2026-08-17 00:00,Email,MY,en,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0750,CUS-0247,2026-08-17 00:00,Email,ID,id,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0830,CUS-0141,2026-08-17 00:00,Instagram DM,MY,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0857,CUS-0223,2026-08-17 00:00,Instagram DM,MY,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0866,CUS-0319,2026-08-17 00:00,Instagram DM,MY,ms,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0022,CUS-0505,2026-08-18 00:00,Marketplace Q&A,ID,en,Unclear,Neutral,False,3,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0034,CUS-0038,2026-08-18 00:00,Email,ID,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0046,CUS-0572,2026-08-18 00:00,WhatsApp,MY,ms,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0069,CUS-0593,2026-08-18 00:00,WhatsApp,MY,en,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0077,CUS-0732,2026-08-18 00:00,WhatsApp,ID,id,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0100,CUS-0528,2026-08-18 00:00,Marketplace Q&A,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0139,CUS-0088,2026-08-18 00:00,Email,ID,id,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0149,CUS-0325,2026-08-18 00:00,WhatsApp,SG,zh,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0168,CUS-0089,2026-08-18 00:00,Email,ID,id,Order status,Frustrated,False,1,ORD-00232,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0204,CUS-0718,2026-08-18 00:00,Marketplace Q&A,SG,en,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0208,CUS-0482,2026-08-18 00:00,Marketplace Q&A,MY,ms,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0283,CUS-0405,2026-08-18 00:00,Website form,SG,en,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0284,CUS-0504,2026-08-18 00:00,Email,SG,en,Unclear,Angry,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0287,CUS-0191,2026-08-18 00:00,Website form,SG,en,Damaged item,Neutral,False,2,ORD-00496,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0289,CUS-0166,2026-08-18 00:00,WhatsApp,MY,ms,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0300,CUS-0371,2026-08-18 00:00,Instagram DM,ID,id,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0342,CUS-0191,2026-08-18 00:00,Email,SG,en,Refund/return,Neutral,False,3,ORD-00496,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0350,CUS-0082,2026-08-18 00:00,Website form,ID,id,Sizing,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0354,CUS-0619,2026-08-18 00:00,Marketplace Q&A,ID,id,Refund/return,Neutral,False,1,ORD-01597,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0365,CUS-0572,2026-08-18 00:00,Email,MY,ms,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0380,CUS-0768,2026-08-18 00:00,Instagram DM,SG,sg,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0403,CUS-0529,2026-08-18 00:00,WhatsApp,ID,id,Delivery delay,Frustrated,False,1,ORD-01361,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0432,CUS-0790,2026-08-18 00:00,Website form,MY,en,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0501,CUS-0479,2026-08-18 00:00,Marketplace Q&A,MY,ms,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0520,CUS-0309,2026-08-18 00:00,WhatsApp,MY,ms,Damaged item,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0547,CUS-0683,2026-08-18 00:00,WhatsApp,MY,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0548,CUS-0215,2026-08-18 00:00,WhatsApp,ID,en,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0605,CUS-0321,2026-08-18 00:00,Email,MY,ms,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0628,CUS-0115,2026-08-18 00:00,Website form,SG,en,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0658,CUS-0638,2026-08-18 00:00,Instagram DM,MY,ms,Refund/return,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0660,CUS-0790,2026-08-18 00:00,Instagram DM,MY,en,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0688,CUS-0150,2026-08-18 00:00,Marketplace Q&A,MY,zh,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0698,CUS-0762,2026-08-18 00:00,Email,SG,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0753,CUS-0441,2026-08-18 00:00,WhatsApp,ID,id,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0806,CUS-0049,2026-08-18 00:00,WhatsApp,ID,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0807,CUS-0777,2026-08-18 00:00,WhatsApp,MY,ms,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0826,CUS-0023,2026-08-18 00:00,WhatsApp,MY,ms,Order status,Frustrated,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0877,CUS-0205,2026-08-18 00:00,Marketplace Q&A,SG,sg,Unclassified,Frustrated,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0886,CUS-0431,2026-08-18 00:00,WhatsApp,ID,id,Delivery delay,Neutral,False,2,ORD-01102,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0889,CUS-0007,2026-08-18 00:00,WhatsApp,ID,id,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0004,CUS-0116,2026-08-19 00:00,Instagram DM,ID,id,Sizing,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0062,CUS-0164,2026-08-19 00:00,Marketplace Q&A,ID,en,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0078,CUS-0755,2026-08-19 00:00,WhatsApp,SG,sg,Delivery delay,Angry,False,3,ORD-01950,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0129,CUS-0162,2026-08-19 00:00,Email,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0140,CUS-0519,2026-08-19 00:00,Instagram DM,ID,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0151,CUS-0666,2026-08-19 00:00,WhatsApp,MY,ms,Damaged item,Neutral,False,1,ORD-01718,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0155,CUS-0418,2026-08-19 00:00,Email,SG,sg,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0162,CUS-0013,2026-08-19 00:00,Email,MY,ms,Sizing,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0176,CUS-0382,2026-08-19 00:00,Instagram DM,MY,ms,Order status,Frustrated,False,2,ORD-00982,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0180,CUS-0312,2026-08-19 00:00,WhatsApp,SG,en,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0191,CUS-0306,2026-08-19 00:00,Instagram DM,ID,id,Subscription,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0221,CUS-0698,2026-08-19 00:00,Marketplace Q&A,ID,id,Health complaint,Neutral,True,1,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0241,CUS-0080,2026-08-19 00:00,Instagram DM,MY,ms,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0256,CUS-0538,2026-08-19 00:00,WhatsApp,ID,id,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0257,CUS-0723,2026-08-19 00:00,WhatsApp,ID,id,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0277,CUS-0530,2026-08-19 00:00,Email,MY,en,Product usage,Neutral,False,5,,ESCALATE,3-third-strike,contact #5 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0280,CUS-0488,2026-08-19 00:00,Instagram DM,MY,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0296,CUS-0046,2026-08-19 00:00,Instagram DM,ID,id,Order status,Neutral,False,2,ORD-00129,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0304,CUS-0266,2026-08-19 00:00,WhatsApp,SG,en,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0411,CUS-0603,2026-08-19 00:00,Email,MY,en,Order status,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0427,CUS-0288,2026-08-19 00:00,Instagram DM,MY,zh,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0475,CUS-0177,2026-08-19 00:00,Email,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0507,CUS-0326,2026-08-19 00:00,Instagram DM,ID,id,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0579,CUS-0001,2026-08-19 00:00,Instagram DM,MY,en,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0613,CUS-0459,2026-08-19 00:00,Instagram DM,ID,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0619,CUS-0139,2026-08-19 00:00,Marketplace Q&A,SG,en,Product usage,Neutral,False,4,,ESCALATE,3-third-strike,contact #4 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0636,CUS-0450,2026-08-19 00:00,Email,ID,id,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0671,CUS-0247,2026-08-19 00:00,Instagram DM,ID,id,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0677,CUS-0512,2026-08-19 00:00,Email,SG,en,Health complaint,Frustrated,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0693,CUS-0487,2026-08-19 00:00,Instagram DM,SG,sg,Order status,Frustrated,False,2,ORD-01253,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0716,CUS-0597,2026-08-19 00:00,Instagram DM,SG,en,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0743,CUS-0164,2026-08-19 00:00,WhatsApp,ID,id,Health complaint,Neutral,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0758,CUS-0134,2026-08-19 00:00,Email,SG,sg,Delivery delay,Angry,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0851,CUS-0588,2026-08-19 00:00,Instagram DM,MY,zh,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0852,CUS-0684,2026-08-19 00:00,WhatsApp,MY,en,Refund/return,Neutral,False,2,ORD-01770,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0878,CUS-0370,2026-08-19 00:00,Email,SG,sg,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0032,CUS-0697,2026-08-20 00:00,WhatsApp,SG,sg,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0039,CUS-0542,2026-08-20 00:00,WhatsApp,MY,ms,Damaged item,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0056,CUS-0253,2026-08-20 00:00,Instagram DM,SG,en,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0114,CUS-0295,2026-08-20 00:00,Instagram DM,SG,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
